Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2016,4,1,1,81,1,1,2,2,2,11041.041,68992.016,10939952.57,10
2016,4,1,1,81,1,1,2,2,3,10692.737,182754.182,14913631.35,7
2016,4,1,1,81,1,1,2,2,4,1359.562,59820.728,2303098.028,1
2016,4,1,1,81,1,1,3,1,1,1445.906,4337.718,827058.232,1
2016,4,1,1,81,1,1,3,1,2,36871.45,245919.493,51482356.9,23
2016,4,1,1,81,1,1,3,1,3,4843.157,71882.884,9481218.716,3
2016,4,1,1,81,1,1,3,1,4,2124.033,129566.013,4248066,1
2016,4,1,1,81,1,1,3,1,5,1883.279,171378.389,6523678.456,1
2016,4,1,1,81,1,1,3,2,1,1326.195,3978.585,872636.31,1
2016,4,1,1,81,1,1,3,2,2,19558.408,141534.444,18052180.72,17
2016,4,1,1,81,1,1,3,2,3,12801.631,199978.073,26720361.86,8
2016,4,1,1,81,1,1,3,2,4,1326.195,37133.46,7381601.37,1
2016,4,1,1,81,1,1,4,1,2,32236.053,224461.149,34642384.98,28
2016,4,1,1,81,1,1,4,1,3,9690.583,145670.612,9839610.504,8
2016,4,1,1,81,1,1,4,1,4,2921.768,82539.628,2682953.852,2
2016,4,1,1,81,1,1,4,2,1,1359.562,4078.686,554701.296,1
2016,4,1,1,81,1,1,4,2,2,14261.426,92952.262,12729131.18,11
2016,4,1,1,81,1,1,4,2,3,12038.442,195493.53,17738489.71,5
2016,4,1,1,81,1,1,4,2,4,1564.714,139259.546,11735355,1
2016,4,1,1,81,1,1,5,1,1,1714.118,2444.242,365062,2
2016,4,1,1,81,1,1,5,1,2,24848.83,170761.084,33484631.39,21
2016,4,1,1,81,1,1,5,1,3,14283.057,236146.91,18646000.59,8
2016,4,1,1,81,1,1,5,1,4,2124.033,61596.957,2124033,1
2016,4,1,1,81,1,1,5,2,2,20707.056,143499.147,19834039.06,18
2016,4,1,1,81,1,1,5,2,3,9492.654,162811.069,20559530.6,7
2016,4,1,1,81,1,1,6,1,1,1401.415,4204.245,280283,1
2016,4,1,1,81,1,1,6,1,2,16138.255,141386.834,15681442.81,10
2016,4,1,1,81,1,1,6,1,3,11188.52,167871.381,15749691.21,6
2016,4,1,1,81,1,1,6,2,2,20990.502,154537.983,22281458.69,16
2016,4,1,1,81,1,1,6,2,3,4997.219,105866.827,11384420.37,5
2016,4,1,1,81,1,1,6,2,4,3242.841,101051.788,3812575.162,2
2016,4,1,1,81,1,1,7,1,2,6895.815,45285.518,6651220.576,6
2016,4,1,1,81,1,1,7,1,3,11341.865,239924.1,12283134.41,7
2016,4,1,1,81,1,1,7,1,4,7682.997,330729.779,20234321.11,4
2016,4,1,1,81,1,1,7,2,2,3272.595,24399.574,3037115.925,3
2016,4,1,1,81,1,1,7,2,3,8032.342,186407.88,16078179.09,4
2016,4,1,1,81,1,1,7,2,4,4029.037,169219.554,9053246.139,1
2016,4,1,1,81,1,2,1,1,2,2556.706,17896.942,3607512.166,1
2016,4,1,1,81,1,2,1,1,3,1681.343,25220.145,1864609.387,1
2016,4,1,1,81,1,2,1,2,3,5378.093,80671.395,6285187.838,2
2016,4,1,1,81,1,2,2,1,2,8120.95,79103.626,8638069.494,4
2016,4,1,1,81,1,2,2,2,2,10238.817,66446.501,6775313.201,8
2016,4,1,1,81,1,2,2,2,3,3592.291,53884.365,4440071.676,1
2016,4,1,1,81,1,2,3,1,2,22575.357,153669.746,30201046.55,16
2016,4,1,1,81,1,2,3,1,3,2667.79,50104.908,3546716.244,2
2016,4,1,1,81,1,2,3,2,2,14454.932,135685.376,25448315.56,8
2016,4,1,1,81,1,2,3,2,3,1883.45,28251.75,4130405.85,1
2016,4,1,1,81,1,2,4,1,2,21525.264,128501.542,20486308.82,13
2016,4,1,1,81,1,2,4,1,3,1370.502,30151.044,2813640.606,1
2016,4,1,1,81,1,2,4,2,2,10622.922,96013.726,22302158.49,7
2016,4,1,1,81,1,2,4,2,3,3383.399,64917.844,7670627.622,2
2016,4,1,1,81,1,2,5,1,2,13037.846,88213.453,14173300.18,8
2016,4,1,1,81,1,2,5,1,3,7216.34,106121.067,13629226.56,4
2016,4,1,1,81,1,2,5,2,2,10105.448,68314.18,15508819.75,7
2016,4,1,1,81,1,2,5,2,3,9926.075,154318.433,16401461.61,6
2016,4,1,1,81,1,2,6,1,2,9738.233,79626.896,10211569.1,6
2016,4,1,1,81,1,2,6,2,2,9640.568,82843.653,12443404.4,7
2016,4,1,1,81,1,2,6,2,3,3739.934,64734.009,4777104.622,3
2016,4,1,1,81,1,2,7,1,2,2520.543,28886.954,4499455.769,2
2016,4,1,1,81,1,2,7,1,3,4483.957,93708.177,5297556.159,2
2016,4,1,1,81,1,2,7,2,2,6416.587,43146.603,8048535.878,5
2016,4,1,1,81,1,2,7,2,3,1955.713,27379.982,2000694.399,1
2016,4,1,1,81,2,1,2,1,3,1359.562,28550.802,1103964.344,1
2016,4,1,1,81,2,1,2,2,1,1160.981,3482.943,928784.8,1
2016,4,1,1,81,2,1,2,2,2,1411.853,12706.677,3529632.5,1
2016,4,1,1,81,2,1,3,1,2,21748.653,157202.436,26687892.86,19
2016,4,1,1,81,2,1,3,1,3,4301.495,61950.551,15601809.06,3
2016,4,1,1,81,2,1,3,1,4,1160.981,32507.468,696588.6,1
2016,4,1,1,81,2,1,3,2,1,1411.853,4235.559,5647412,1
2016,4,1,1,81,2,1,3,2,2,14075.495,98471.461,16832766.03,15
2016,4,1,1,81,2,1,3,2,3,1160.981,25541.582,232196.2,1
2016,4,1,1,81,2,1,4,1,1,10175.032,26750.712,6773640.464,9
2016,4,1,1,81,2,1,4,1,2,40112.528,227227.865,55113032.2,35
2016,4,1,1,81,2,1,4,1,3,1814.482,29491.83,8521308,2
2016,4,1,1,81,2,1,4,1,4,2556.706,76701.18,16784774.89,1
2016,4,1,1,81,2,1,4,2,1,1359.562,4078.686,545184.362,1
2016,4,1,1,81,2,1,4,2,2,13801.216,76625.42,18948803.6,12
2016,4,1,1,81,2,1,4,2,3,2326.449,48855.429,9005684.079,2
2016,4,1,1,81,2,1,5,1,1,10272.7,29292.057,8915070.994,9
2016,4,1,1,81,2,1,5,1,2,30925.378,193553.573,52544672.33,30
2016,4,1,1,81,2,1,5,1,3,1359.562,20393.43,1223605.8,1
2016,4,1,1,81,2,1,5,2,1,1160.981,3482.943,1160981,1
2016,4,1,1,81,2,1,5,2,2,5680.144,32919.883,7550066.031,5
2016,4,1,1,81,2,1,5,2,3,1160.981,16253.734,0,1
2016,4,1,1,81,2,1,6,1,2,6649.373,53644.416,10691449.36,6
2016,4,1,1,81,2,1,6,1,3,1461.515,21922.725,3700555.98,1
2016,4,1,1,81,2,1,6,2,1,1160.981,3482.943,1160981,1
2016,4,1,1,81,2,1,6,2,2,6279.315,61347.678,12236576.63,4
2016,4,1,1,81,2,1,7,2,2,1445.906,7229.53,1445906,1
2016,4,1,1,81,2,2,3,1,2,1359.562,5438.248,303182.326,1
2016,4,1,1,81,2,2,3,2,2,454.92,3639.36,547723.68,1
2016,4,1,1,81,2,2,5,1,2,1359.562,9516.934,1003356.756,1
2016,4,1,1,81,2,2,6,1,2,3592.291,17961.455,4939400.125,1
2016,4,1,1,81,3,1,2,2,6,1411.853,467323.343,0,1
2016,4,1,1,81,4,1,1,1,3,365.062,7666.302,243496.354,1
2016,4,1,1,81,4,1,1,2,2,365.062,2555.434,240210.796,1
2016,4,1,1,81,4,1,2,1,2,1326.195,9283.365,397858.5,1
2016,4,1,1,81,4,1,2,2,2,7649.763,65775.078,4004669.074,5
2016,4,1,1,81,4,1,2,2,3,1445.906,23134.496,695480.786,1
2016,4,1,1,81,4,1,2,2,4,1160.981,99844.366,0,1
2016,4,1,1,81,4,1,3,1,1,1359.562,2719.124,407868.6,1
2016,4,1,1,81,4,1,3,1,2,6550.851,49294.634,6330580.502,8
2016,4,1,1,81,4,1,3,1,3,9077.346,148892.041,6182376.545,4
2016,4,1,1,81,4,1,3,1,5,1160.981,131190.853,5804905,1
2016,4,1,1,81,4,1,3,2,2,14505.705,121790.67,10818770.48,13
2016,4,1,1,81,4,1,3,2,3,2346.604,37336.834,840549.804,4
2016,4,1,1,81,4,1,4,1,2,8110.459,64428.631,10585477.83,8
2016,4,1,1,81,4,1,4,1,3,919.009,15623.153,2757027,1
2016,4,1,1,81,4,1,4,1,4,1160.981,103327.309,696588.6,1
2016,4,1,1,81,4,1,4,2,1,454.92,1364.76,149668.68,1
2016,4,1,1,81,4,1,4,2,2,14365.926,125055.796,8382359.24,12
2016,4,1,1,81,4,1,4,2,3,3867.874,55831.579,3023643.539,2
2016,4,1,1,81,4,1,5,1,2,1615.901,17068.85,439907.64,2
2016,4,1,1,81,4,1,5,1,3,3554.769,59309.913,4094520.24,2
2016,4,1,1,81,4,1,5,1,4,1359.562,43505.984,2091006.356,1
2016,4,1,1,81,4,1,5,1,5,1160.981,120742.024,0,1
2016,4,1,1,81,4,1,5,2,1,1359.562,4078.686,210732.11,1
2016,4,1,1,81,4,1,5,2,2,14370.859,105904.411,7783099.774,9
2016,4,1,1,81,4,1,5,2,3,5555.08,106043.172,5655427.971,3
2016,4,1,1,81,4,1,5,2,4,1349.056,113320.704,4721696,1
2016,4,1,1,81,4,1,6,1,1,2048.248,6144.744,329767.928,1
2016,4,1,1,81,4,1,6,1,2,4964.512,51299.467,6644372.885,4
2016,4,1,1,81,4,1,6,1,3,797.532,12760.512,797532,1
2016,4,1,1,81,4,1,6,2,2,11720.283,96779.004,5545474.477,7
2016,4,1,1,81,4,1,6,2,3,9079.566,155472.821,8367727.631,9
2016,4,1,1,81,4,1,6,2,4,1359.562,78854.596,2719124,1
2016,4,1,1,81,4,1,7,1,2,2823.413,20915.882,1886123.891,2
2016,4,1,1,81,4,1,7,1,3,4381.462,75934.151,3908670.46,3
2016,4,1,1,81,4,1,7,1,5,1883.45,173277.4,6595841.9,1
2016,4,1,1,81,4,1,7,2,2,8040.046,78828.251,6128505.448,6
2016,4,1,1,81,4,1,7,2,3,7906.78,155563.994,4872244.894,7
2016,4,1,1,81,4,2,4,1,2,1883.45,16951.05,5397967.7,1
2016,4,1,1,81,5,1,3,2,2,365.062,2190.372,14967.542,1
2016,4,1,1,81,5,1,4,1,1,1359.562,4078.686,111484.084,1
2016,4,1,1,81,5,1,4,2,2,1160.981,8126.867,1020502.299,1
2016,4,1,1,81,5,1,7,1,1,1359.562,4078.686,433700.278,1
2016,4,1,1,81,5,2,3,1,3,1401.415,19619.81,2308130.505,1
2016,4,1,1,81,5,2,3,2,2,2556.706,28123.766,4198111.252,1
2016,4,1,1,81,5,2,7,2,2,2023.837,10119.185,1932764.335,1
2016,4,1,1,82,1,1,3,1,3,6260.193,104901.975,5467559.364,2
2016,4,1,1,82,1,1,3,2,4,1359.562,59820.728,2039343,1
2016,4,1,1,82,1,1,4,1,3,5196.388,108354.773,8948644.5,2
2016,4,1,1,82,1,1,4,2,2,1359.562,10876.496,785826.836,1
2016,4,1,1,82,1,1,7,2,2,1222.676,4890.704,1834014,1
2016,4,1,1,82,1,2,1,2,2,1359.562,14955.182,1938735.412,1
2016,4,1,1,82,1,2,3,1,2,1883.279,20716.069,1126200.842,1
2016,4,1,1,82,1,2,3,1,3,7052.024,104136.69,7670247.592,3
2016,4,1,1,82,1,2,3,2,2,19412.218,186747.819,8958589.252,6
2016,4,1,1,82,1,2,3,2,3,8847.24,132708.6,14741828.88,3
2016,4,1,1,82,1,2,4,1,3,1883.279,28249.185,902090.641,1
2016,4,1,1,82,1,2,4,2,3,1883.279,28249.185,3333403.83,1
2016,4,1,1,82,1,2,5,1,2,1643.67,13149.36,1168649.37,1
2016,4,1,1,82,1,2,5,2,3,2107.62,31614.3,29506.68,1
2016,4,1,1,82,1,2,6,1,3,1883.279,28249.185,372889.242,1
2016,4,1,1,82,1,2,6,2,2,9911.309,85402.35,7146290.783,3
2016,4,1,1,82,1,2,7,1,3,1883.279,28249.185,1968026.555,1
2016,4,1,1,82,2,1,3,2,2,769.375,3846.875,0,1
2016,4,1,1,83,1,1,2,2,3,1359.562,25831.678,5438248,1
2016,4,1,1,83,1,1,2,2,5,1165.468,141021.628,900906.764,1
2016,4,1,1,83,1,1,3,1,3,1445.906,23134.496,1590496.6,1
2016,4,1,1,83,1,1,3,2,2,417.754,4177.54,267780.314,1
2016,4,1,1,83,1,1,3,2,5,3300.734,468704.228,24755505,1
2016,4,1,1,83,1,1,4,1,2,2216.568,20406.584,4346634.884,2
2016,4,1,1,83,1,1,4,1,3,2498.052,42466.884,2747857.2,1
2016,4,1,1,83,1,1,5,1,3,4427.013,61978.182,5569182.354,1
2016,4,1,1,83,1,1,5,2,3,1165.468,22143.892,1748202,1
2016,4,1,1,83,1,1,6,1,3,4427.013,75259.221,18208304.47,1
2016,4,1,1,83,1,2,3,1,2,4172.382,43751.754,9208974.904,2
2016,4,1,1,83,1,2,6,1,3,1359.562,19033.868,3522625.142,1
2016,4,1,1,83,1,2,6,2,2,797.532,9570.384,869309.88,1
2016,4,1,1,83,1,2,6,2,3,1883.279,50848.533,9548224.53,1
2016,4,1,1,83,1,2,7,1,3,5758.334,90802.023,5385794.351,2
2016,4,1,1,83,1,2,7,2,3,1331.321,22632.457,826750.341,1
2016,4,1,1,83,1,2,7,2,4,1396.67,48883.45,17271221.22,1
2016,4,1,1,83,2,1,3,1,1,1326.434,3979.302,66321.7,1
2016,4,1,1,83,2,1,3,1,2,712.332,7479.486,1707103.638,2
2016,4,1,1,83,2,1,3,1,4,356.166,11753.478,712332,1
2016,4,1,1,83,2,1,3,2,2,1434.144,11473.152,286828.8,1
2016,4,1,1,83,2,1,4,1,2,1359.562,9516.934,1359562,1
2016,4,1,1,83,2,1,4,2,2,1396.67,9776.69,2328248.89,1
2016,4,1,1,83,2,1,4,2,3,1411.853,21177.795,1157719.46,1
2016,4,1,1,83,2,1,5,1,2,1666.511,8441.384,1274028.392,2
2016,4,1,1,83,2,1,5,2,2,1222.676,11004.084,18340140,1
2016,4,1,1,83,2,1,6,1,2,2752.189,16522.81,1927258,2
2016,4,1,1,83,3,1,2,1,5,454.92,65508.48,1819680,1
2016,4,1,1,83,4,1,2,2,2,1222.676,13449.436,122267.6,1
2016,4,1,1,83,4,1,3,1,2,1722.068,15201.208,498812.1,2
2016,4,1,1,83,4,1,3,1,3,1365.902,20488.53,826370.71,1
2016,4,1,1,83,4,1,3,2,2,1409.265,15501.915,0,1
2016,4,1,1,83,4,1,4,1,3,2600.127,39156.68,2118019.15,2
2016,4,1,1,83,4,1,6,2,3,993.851,19877.02,797068.502,1
2016,4,1,1,83,4,1,6,2,6,356.166,65534.544,106849.8,1
2016,4,1,1,83,4,1,7,2,3,1222.676,22008.168,611338,1
2016,4,1,1,83,5,1,3,2,5,958.763,172577.34,307762.923,1
2016,4,1,1,83,5,1,4,1,3,1222.676,18340.14,2194703.42,1
2016,4,1,1,84,1,1,3,2,3,3300.734,46210.276,3238020.054,1
2016,4,1,1,84,1,2,6,1,2,4427.013,44270.13,2027571.954,1
2016,4,1,1,84,1,2,6,2,2,3300.734,42909.542,3195110.512,1
2016,4,1,1,84,1,2,7,1,3,4427.013,75259.221,5091064.95,1
2016,4,1,1,84,4,1,6,2,3,3300.734,72616.148,2145477.1,1
2016,4,1,1,85,1,1,4,1,3,4427.013,97394.286,2952817.671,1
2016,4,1,1,85,1,2,3,2,2,4427.013,53124.156,2713758.969,1
2016,4,1,1,85,1,2,4,2,2,2742.148,19195.036,2824412.44,1
2016,4,1,1,85,1,2,4,2,3,7727.747,139021.343,8481325.241,2
2016,4,1,1,85,1,2,5,1,3,7727.747,111489.192,7829774.221,2
2016,4,1,1,85,1,2,5,2,2,3300.734,36308.074,9202446.392,1
2016,4,1,1,85,1,2,7,2,3,2742.148,41132.22,2791506.664,1
2016,4,1,1,85,2,1,5,1,2,1359.562,9516.934,271912.4,1
2016,4,1,1,85,4,1,3,2,3,2742.148,41132.22,1371074,1
2016,4,1,1,85,4,1,4,1,3,3300.734,49511.01,990220.2,1
2016,4,1,1,85,4,1,4,2,2,2742.148,19195.036,685537,1
2016,4,1,1,85,4,1,5,2,3,3300.734,49511.01,1257579.654,1
2016,4,1,1,85,4,1,6,2,3,4427.013,61978.182,885402.6,1
2016,4,1,1,86,1,1,3,2,2,4427.013,22135.065,2213506.5,1
2016,4,1,1,86,1,1,3,2,3,4138.818,64824.418,4507443.248,2
2016,4,1,1,86,1,1,4,1,2,1051.1,7357.7,574951.7,1
2016,4,1,1,86,1,1,4,1,3,4427.013,61978.182,4342899.753,1
2016,4,1,1,86,1,1,4,2,2,993.851,12920.063,3577863.6,1
2016,4,1,1,86,1,1,4,2,3,4427.013,61978.182,1328103.9,1
2016,4,1,1,86,1,1,5,1,2,1222.676,9781.408,718933.488,1
2016,4,1,1,86,1,1,5,1,3,1829.562,27443.43,6860857.5,1
2016,4,1,1,86,1,1,6,1,2,4427.013,44270.13,8189974.05,1
2016,4,1,1,86,1,1,6,2,2,2742.148,27421.48,2056611,1
2016,4,1,1,86,1,1,6,2,3,2742.148,38390.072,2366473.724,1
2016,4,1,1,86,1,2,1,1,2,1910.261,15282.088,874899.538,1
2016,4,1,1,86,1,2,2,1,1,4427.013,13281.039,1213001.562,1
2016,4,1,1,86,1,2,2,1,3,1910.261,28653.915,1209195.213,1
2016,4,1,1,86,1,2,2,2,2,3300.734,23105.138,4403179.156,1
2016,4,1,1,86,1,2,2,2,3,4427.013,66405.195,978369.873,1
2016,4,1,1,86,1,2,3,1,2,2684.938,25558.914,2675565.729,2
2016,4,1,1,86,1,2,3,2,2,10441.013,65820.052,5808793.903,3
2016,4,1,1,86,1,2,4,1,2,1222.676,11004.084,431604.628,1
2016,4,1,1,86,1,2,4,1,3,3820.522,57307.83,1474721.492,2
2016,4,1,1,86,1,2,4,2,2,3107.21,25952.866,1856372.592,2
2016,4,1,1,86,1,2,4,2,3,4887.721,70015.081,6203755.705,2
2016,4,1,1,86,1,2,5,1,2,2742.148,21937.184,2119680.404,1
2016,4,1,1,86,1,2,5,1,3,1910.261,28653.915,1170989.993,1
2016,4,1,1,86,1,2,5,2,2,7207.831,75460.484,7135796.419,2
2016,4,1,1,86,1,2,5,2,3,6337.274,95059.11,6258924.274,2
2016,4,1,1,86,1,2,6,1,2,3300.734,23105.138,3112592.162,1
2016,4,1,1,86,1,2,6,2,3,3300.734,46210.276,4581418.792,1
2016,4,1,1,86,1,2,7,1,3,2742.148,38390.072,2558424.084,1
2016,4,1,1,86,1,2,7,2,2,2742.148,24679.332,1765943.312,1
2016,4,1,1,86,4,1,1,1,3,771.406,10799.684,0,1
2016,4,1,1,86,4,1,3,1,2,1222.676,9781.408,718933.488,1
2016,4,1,1,86,4,1,4,1,2,2690.089,29590.979,1210540.05,1
2016,4,1,1,86,4,1,4,1,3,4427.013,61978.182,739311.171,1
2016,4,1,1,86,4,1,5,2,2,9943.757,86156.531,1030473.001,2
2016,4,1,1,86,4,1,5,2,4,2498.052,89929.872,7494156,1
2016,4,1,1,86,4,1,7,2,4,1265.213,67056.289,3476805.324,1
2016,4,1,1,90,1,1,1,1,3,958.763,21092.786,239690.75,1
2016,4,1,1,90,1,1,3,1,3,1586.987,38087.688,4084904.538,1
2016,4,1,1,90,1,1,3,2,3,1855.302,34744.748,5919257.17,2
2016,4,1,1,90,1,1,5,1,3,6659.045,122624.126,9467040.805,4
2016,4,1,1,90,1,1,5,2,3,1602.125,32029.94,3347137.714,2
2016,4,1,1,90,1,1,6,2,3,1370.502,31521.546,1644602.4,1
2016,4,1,1,90,1,1,6,2,4,3442.264,186436.274,12135498.16,3
2016,4,1,1,90,1,1,7,1,4,516.281,18586.116,7744215,1
2016,4,1,1,90,1,2,2,1,3,1955.713,29335.695,1503943.297,1
2016,4,1,1,90,1,2,2,2,3,356.166,6054.822,452686.986,1
2016,4,1,1,90,1,2,4,1,3,758.987,14420.753,2463671.802,1
2016,4,1,1,90,1,2,6,1,4,1465.636,43969.08,6129289.752,1
2016,4,1,1,90,1,2,7,1,3,1586.987,28565.766,3611982.412,1
2016,4,1,1,90,1,2,7,1,4,516.281,17037.273,2783270.871,1
2016,4,1,1,90,1,2,7,2,3,958.763,19175.26,2633721.961,1
2016,4,1,1,90,1,2,7,2,4,1586.987,52370.571,19800836.8,1
2016,4,1,1,90,2,1,3,1,2,3323.118,32560.93,11295788,2
2016,4,1,1,90,2,1,3,1,3,356.166,4986.324,249316.2,1
2016,4,1,1,90,2,1,3,2,6,1833.18,502291.32,28518781.26,1
2016,4,1,1,90,2,1,4,1,3,1586.987,22217.818,1190240.25,1
2016,4,1,1,90,2,1,4,2,2,986.447,9864.47,1661176.748,1
2016,4,1,1,90,2,1,4,2,3,769.375,15387.5,2836685.625,1
2016,4,1,1,90,2,1,5,1,2,1910.261,15282.088,14563829.86,1
2016,4,1,1,90,2,1,5,1,3,1326.434,21222.944,3959405.49,1
2016,4,1,1,90,2,1,7,1,3,1922.733,44222.859,5662448.685,1
2016,4,1,1,90,2,2,5,2,2,1326.434,15917.208,3028248.822,1
2016,4,1,1,90,4,1,1,1,3,1314.929,28818.703,501434.453,2
2016,4,1,1,90,4,1,1,2,3,1955.713,44981.399,3191723.616,1
2016,4,1,1,90,4,1,2,1,3,812.753,17067.813,650202.4,1
2016,4,1,1,90,4,1,2,2,3,1012.818,24307.632,0,1
2016,4,1,1,90,4,1,3,1,3,5797.515,156532.905,5234238.678,2
2016,4,1,1,90,4,1,3,2,2,1996.684,21963.524,998342,1
2016,4,1,1,90,4,1,3,2,3,1771.516,30490.495,299064.55,2
2016,4,1,1,90,4,1,4,1,3,1558.119,23371.785,1402307.1,1
2016,4,1,1,90,4,1,4,1,4,1420.538,123586.806,852322.8,1
2016,4,1,1,90,4,1,4,2,2,1922.733,17304.597,3845466,1
2016,4,1,1,90,4,1,4,2,3,1370.502,31521.546,1826879.166,1
2016,4,1,1,90,4,1,4,2,4,1955.713,84095.659,1955713,1
2016,4,1,1,90,4,1,5,1,1,356.166,1068.498,178083,1
2016,4,1,1,90,4,1,5,1,3,5567.468,110238.317,7232318.504,4
2016,4,1,1,90,4,1,5,2,2,1910.261,21012.871,1910261,1
2016,4,1,1,90,4,1,5,2,3,4371.794,72289.248,3549230.099,5
2016,4,1,1,90,4,1,6,1,4,986.447,33539.198,1165980.354,1
2016,4,1,1,90,4,1,6,1,5,443.835,41276.655,4091271.03,1
2016,4,1,1,90,4,1,6,2,3,5075.583,113462.189,5718921.6,4
2016,4,1,1,90,4,1,6,2,4,1465.636,41037.808,586254.4,1
2016,4,1,1,90,4,1,7,1,3,3732.03,86828.149,2097869.25,3
2016,4,1,1,90,4,1,7,1,4,7566.075,253644.118,6931289.001,6
2016,4,1,1,90,4,1,7,2,3,5354.794,105550.133,5120031.876,5
2016,4,1,1,90,4,1,7,2,4,8653.247,314048.465,22240953.74,6
2016,4,1,1,91,1,1,3,1,3,443.835,10652.04,665752.5,1
2016,4,1,1,91,1,1,5,1,3,365.062,7666.302,535545.954,1
2016,4,1,1,91,1,1,6,1,4,1012.818,35448.63,3038454,1
2016,4,1,1,91,1,1,6,2,3,1829.562,43909.488,8379393.96,1
2016,4,1,1,91,1,1,7,2,4,986.447,36498.539,3452564.5,1
2016,4,1,1,91,1,2,3,1,2,1420.538,15625.918,1136430.4,1
2016,4,1,1,91,1,2,5,2,3,443.835,9320.535,651105.945,1
2016,4,1,1,91,1,2,7,1,4,1465.636,48365.988,4624081.58,1
2016,4,1,1,91,2,1,5,1,2,356.166,2493.162,712332,1
2016,4,1,1,91,4,1,2,1,3,1265.213,27834.686,0,1
2016,4,1,1,91,4,1,4,1,3,1377.451,20661.765,826470.6,1
2016,4,1,1,91,4,1,4,2,3,1465.636,30778.356,1099227,1
2016,4,1,1,91,4,1,6,1,3,1586.987,26978.779,1586987,1
2016,4,1,1,91,4,1,6,2,3,3007.525,64911.461,2014353.068,2
2016,4,1,1,91,4,1,6,2,4,1420.538,48298.292,710269,1
2016,4,1,1,91,5,1,6,1,3,1910.261,26743.654,764104.4,1
2016,4,1,1,92,1,1,3,1,3,1012.818,15192.27,1519227,1
2016,4,1,1,92,4,1,3,2,3,356.166,6410.988,1424664,1
2016,4,1,2,10,1,1,3,2,2,673.958,6065.622,1572344.014,1
2016,4,1,2,10,1,2,5,2,2,1252.105,11268.945,1180735.015,1
2016,4,1,2,10,1,2,7,1,2,1252.105,10016.84,939078.75,1
2016,4,1,2,11,1,1,2,1,1,682.049,1364.098,102307.35,1
2016,4,1,2,11,1,1,2,2,1,1934.154,4550.357,243479.418,2
2016,4,1,2,11,1,1,3,1,1,7270.214,14876.991,1414097.781,5
2016,4,1,2,11,1,1,4,1,0,1252.105,0,62605.25,1
2016,4,1,2,11,1,1,4,1,1,2616.203,7848.609,504032.227,3
2016,4,1,2,11,1,1,4,2,1,1252.105,2504.21,61353.145,1
2016,4,1,2,11,1,1,5,1,0,1588.668,0,106440.756,1
2016,4,1,2,11,1,1,5,1,1,4541.434,9764.917,831074.666,4
2016,4,1,2,11,1,1,5,1,2,3522.822,21715.911,820361.609,3
2016,4,1,2,11,1,1,5,2,0,1588.668,0,69901.392,1
2016,4,1,2,11,1,1,5,2,1,3522.822,7727.693,750656.023,3
2016,4,1,2,11,1,1,6,1,0,1252.105,0,375631.5,1
2016,4,1,2,11,1,1,6,1,1,4204.871,8521.735,929468.78,4
2016,4,1,2,11,1,1,6,1,2,3522.822,23977.705,1991874.491,3
2016,4,1,2,11,1,1,6,2,1,2270.717,5223.483,488561.566,2
2016,4,1,2,11,1,1,7,1,1,1934.154,4550.357,354987.4,2
2016,4,1,2,11,1,2,1,1,1,8194.679,8876.728,1015407.692,4
2016,4,1,2,11,1,2,1,1,2,1364.098,5456.392,403773.008,2
2016,4,1,2,11,1,2,1,2,2,2504.21,12521.05,891498.76,2
2016,4,1,2,11,1,2,2,1,1,682.049,1364.098,235988.954,1
2016,4,1,2,11,1,2,2,1,2,682.049,2728.196,102307.35,1
2016,4,1,2,11,1,2,2,2,1,2046.147,4092.294,265999.11,3
2016,4,1,2,11,1,2,3,1,1,3410.245,8184.588,652038.844,5
2016,4,1,2,11,1,2,3,2,1,2046.147,5456.392,149368.731,3
2016,4,1,2,11,1,2,3,2,2,1364.098,5456.392,196430.112,2
2016,4,1,2,11,1,2,4,1,1,2728.196,5456.392,108445.791,4
2016,4,1,2,11,1,2,4,1,2,682.049,2728.196,421506.282,1
2016,4,1,2,11,1,2,4,2,1,1364.098,2728.196,115948.33,2
2016,4,1,2,11,1,2,5,1,1,3410.245,6820.49,1018299.157,5
2016,4,1,2,11,1,2,5,1,2,1364.098,5456.392,476070.202,2
2016,4,1,2,11,1,2,5,2,1,6708.497,13416.994,1049649.261,9
2016,4,1,2,11,1,2,5,2,2,1364.098,5456.392,491757.329,2
2016,4,1,2,11,1,2,6,1,1,5120.413,8418.665,647787.249,4
2016,4,1,2,11,1,2,6,1,2,2046.147,8866.637,810274.212,3
2016,4,1,2,11,1,2,6,2,1,4774.343,9548.686,666361.873,7
2016,4,1,2,11,1,2,6,2,2,682.049,2728.196,355347.529,1
2016,4,1,2,11,1,2,7,1,1,3410.245,7502.539,815730.604,5
2016,4,1,2,11,1,2,7,1,2,2046.147,8184.588,581105.748,3
2016,4,1,2,11,1,2,7,2,1,2728.196,6138.441,414685.792,4
2016,4,1,2,11,2,1,3,1,1,1252.105,3756.315,219118.375,1
2016,4,1,2,11,2,1,4,1,1,3756.315,6260.525,905271.915,3
2016,4,1,2,11,2,1,4,2,1,1252.105,2504.21,27546.31,1
2016,4,1,2,11,2,1,5,1,0,1588.668,0,616403.184,1
2016,4,1,2,11,2,1,5,1,2,2504.21,13773.155,284227.835,2
